x,y
-9.81544424089688,-2073.0157201031548
95.77442559850107,1941911.0000940582
-99.66393738156005,-2180764.3309681844
97.28031891163715,2034893.9774491496
86.6903297924525,1440410.8933307065
14.921726379153341,7470.081492042716
-67.73819074551379,-684263.2304965557
81.13887819794638,1181220.1824187106
17.245237596067668,11489.561946438493
-67.69531119997441,-682964.1958261091
19.077567502258972,15523.00669859975
70.82486627516963,785889.3061754031
24.21130965188003,31617.371480630474
-70.72967494833088,-779043.9129910009
78.24126279093056,1059236.8332799182
84.51294525259237,1334659.7781822754
5.616648326185938,427.6423253450538
-39.02994923201115,-130732.01600898516
-37.572269318445905,-116617.12359114978
25.222620143560732,35725.25663808983
-34.567350700420235,-90791.53910847001
-38.125060785061706,-121841.8559935172
-80.27547992873869,-1139203.0209653648
-34.94192393942444,-93777.15311492558
-6.37999864000183,-570.3183158901674
5.774643450280962,466.00119504951346
-52.860708027276246,-325015.4468630518
62.7215589022008,546039.4781352466
90.72503225932113,1650864.203902709
-12.131934633969621,-3914.769120103542
69.31426742396349,736714.5894641535
45.22215948373599,204943.82676612423
-67.07169103752237,-664253.8577185804
-52.19038242378162,-312798.82912075554
-57.71040655556223,-423008.2447124892
-30.34699847621127,-61409.29203755148
1.3168436496107603,18.713066152995545
-69.87154030364862,-751016.1751801162
-80.70262193710943,-1157496.4310679112
11.481834774486813,3434.084567398788
-4.454143887213661,-192.03906358351085
-44.24673577432288,-190532.81189595064
-72.58133380538612,-841885.0647490054
-25.32161044001147,-35658.25721811165
68.15799407654964,700494.4322310102
73.19857732766962,867501.5505964488
72.01772574094272,826225.950385051
4.305927404963668,205.89360246425525
-41.09585924284025,-152629.09953262846
-2.648621669381896,-38.479756726025045
11.823538727989629,3745.1030221172277
-36.1463870759045,-103822.96397853881
69.90094409589597,755563.3532851022
-41.057844665475244,-152206.21768767555
66.6349127879509,654621.0491695275
-36.35837500430969,-105662.79350593587
62.40127376156005,537724.7395160601
-50.46075766023519,-282699.48187987413
93.97135603041829,1834357.8100510123
-33.94266042462593,-85955.13775446608
-90.34727586815019,-1624345.7236110047
80.88308328856323,1170092.043814544
37.621815120685,118131.38323573822
-18.363852023460964,-13589.021415947074
-80.43063603895548,-1145822.486966316
-23.44667603703317,-28302.92914812705
19.751522268848092,17215.407208234756
-6.042923451899654,-483.19396908144154
-76.02943029536976,-967737.6367892257
11.034039986249184,3052.6633175773877
70.89191548711116,788122.9921141342
-51.692848059837274,-303931.9089756238
-27.54556125207033,-45913.71281979605
24.106996081240737,31208.168080087362
35.35191924662408,98055.86147441185
49.4004354113284,267043.74883213255
56.3556725523035,396237.75957952853
30.673906538562818,64125.113930422594
61.42312867958512,512856.9501322192
-40.615084607988635,-147333.83306168724
-95.58910508508936,-1923952.3093669529
-37.89603602721927,-119657.60128605466
-53.733157349335414,-341384.78232642036
-96.91197189771626,-2004980.8570577255
-27.333080751236125,-44857.05248676334
-81.33374844778453,-1184880.295438272
78.64227512769139,1075587.220158549
-9.170296382106116,-1691.3096300375478
54.84999685968586,365361.8797307488
-70.7740694687034,-780514.1869372522
-88.00330216986802,-1501110.6005544432
92.81357584249295,1767433.4880190387
16.373297858995457,9845.236637309625
58.38222256178858,440477.2165760896
-67.50987273024512,-677365.1773371085
-24.32077471498482,-31589.467797683345
-95.78745450566419,-1935959.7585050026
-32.453058399681495,-75118.09255693498
17.793827374059674,12614.397546443835
-74.08862279235333,-895462.6977008452
-12.653924890719793,-4443.188894624707
63.46080834391722,565549.2976486346
-49.32565394871731,-264027.82228667516
-38.02754694977752,-120906.96765709187
-90.80003951489675,-1648900.891145052
-30.10509616086219,-59953.20701464669
4.577306703786888,242.3259016405
-24.667712178688035,-32963.77688306549
-54.062218823885665,-347703.65292439493
-7.0433429278898245,-766.3119846726971
-80.37319414323436,-1143370.39262648
30.18503144137611,61118.61920246515
-20.769824020032644,-19669.526683266962
-77.66145691803649,-1031444.8568368386
-78.46056769944911,-1063627.135297187
50.21464393581701,280444.90712636354
-34.51912941683608,-90414.455590158
-5.978043488554292,-468.0508913907159
58.59184720947181,445233.95549609826
-29.409379670264826,-55890.853116924096
-70.02684422158829,-756035.6340415984
75.44125071880921,949627.2705112813
20.783107150995278,20038.826588151554
94.76629266737743,1881271.6524579993
-33.302870318328104,-81183.03685379082
-58.1745218452669,-433305.2923701406
-25.775778266855397,-37612.20193966356
-66.33671584156326,-642639.7263018821
-42.86931554426634,-173272.62350521117
-53.449960660413545,-336011.13806168485
-69.82357447400284,-749470.0473357703
48.613126793017926,254495.04223682408
92.58417457972888,1754367.5768639618
-85.04876445438705,-1354867.2884503112
-89.78142546278225,-1594001.1440286064
-26.142707514545464,-39245.9390090899
53.4889952198439,338865.43340942933
-77.46703810532676,-1023711.7904955036
-58.13500740447643,-432420.8364150565
80.16565292064078,1139256.1604070975
76.20617371486807,978782.9427500049
27.458351815572726,46048.230521866084
63.762931917191224,573656.5452900715
-48.582667784468114,-252268.8851073234
60.16100545826441,481925.0327642464
-42.67608479898995,-170937.28193936907
52.136393560912666,313838.2115845862
-9.859912049561956,-2102.1721741869155
39.00592691106149,131619.91752832933
88.37435831863439,1525929.348928238
5.0905574321523375,325.42401523860457
60.32650712272695,485910.5078068188
-26.167308256578423,-39354.277645095404
-9.191230285105092,-1703.2794152473157
-2.326539212231154,-24.668521940281973
-67.1934453408136,-667875.6537874895
-42.349407473420065,-167039.92980365065
73.61635331142912,882427.2963322003
-21.200622107883333,-20916.215804032712
-69.46932157425836,-738112.8671918159
-23.5016554090125,-28503.522858252556
-84.96291209476163,-1350766.8885292497
93.22060389252135,1790773.1626871615
-28.02812627840497,-48367.91159923523
21.28944045319234,21533.12449379506
-94.26144000205585,-1844857.0092525312
-95.14559928026627,-1897282.4348689397
52.07390611296668,312713.25807783986
66.2647823421234,643788.6041933661
14.494727831000148,6853.386206413717
49.587485864947155,270081.6748014944
-89.11826849792055,-1558922.4065721172
21.80490478154104,23126.97838348689
50.26387981501449,281268.94744541217
40.83167062924659,150941.6035813328
28.81270093856932,53179.836854134126
-29.107558513888307,-54183.74984205229
-13.637763707838076,-5563.11214798679
-13.603453198104916,-5521.8210814892
56.17112700636133,392363.89991621755
62.391414067070855,537470.5484081616
-82.48119296322163,-1235764.4157670904
-96.33799439925977,-1969549.0746710706
99.8957272989777,2203352.8702289015
-18.980411214389818,-15008.598141662627
67.87831165171613,691915.8582557348
-10.209471385524708,-2334.6503311067113
14.511540017146956,6876.360797699742
81.4045499321559,1192854.2984060799
-85.56348925033535,-1379629.6944427236
-28.211537405706167,-49326.18305126323
76.72884667031806,999041.9421726181
64.2898607074589,587980.9495249403
74.275530614263,906323.4986887517
41.88138452852505,162860.80765281347
53.80476334929057,344893.9852028805
-19.8956692640879,-17285.212268786683
-20.96780109682102,-20235.464217239856
55.87570069050261,386213.80815252464
92.71693708859593,1761925.0048516875
78.45652492402746,1067992.3195779736
-95.66802596054123,-1928722.8234139057
82.89613096929114,1259572.2722294664
64.97605199881735,606989.5289599559
-90.33708850027051,-1623795.8032488422
-97.13614439015188,-2018931.7729844388
-34.749916798471375,-92242.63819571571
-89.57696284848686,-1583127.7547174343
-91.48934543269142,-1686756.2156828393
0.738707886320995,13.819432018586816
-38.46394940968323,-125123.09309129672
19.06049694445015,15483.995551599228
-81.3650297806694,-1186245.900426211
81.71480621294651,1206530.269895103
-55.9168222715539,-384755.3140370846
98.64727750258106,2121824.9153364473
82.35720043742015,1235187.330937881
56.0257189368331,389326.6967134596
57.985105421512145,431563.31264420896
78.51506817194058,1070384.4655760897
-36.01741822229882,-102714.21084881603
36.972138763420105,112132.2676146638
17.474729613128062,11948.571793901006
-26.54317545635145,-41073.64900229428
38.038392756772396,122093.21569606982
44.445674733938176,194581.09431709183
48.883536268245905,258758.92691983562
-48.98252638672502,-258554.09405031486
64.04391873236483,581266.1376497528
-95.8191947578426,-1937886.7140712242
-91.1934815433712,-1670438.4370527535
-20.914508378698088,-20084.379199462946
82.81927310523466,1256078.0925936855
64.37155497724024,590222.4867456729
-40.22463340534976,-143120.56452274235
-79.32488717611612,-1099188.3686168229
6.926624879037817,783.8432372836788
-87.40591048318711,-1470733.0550821107
82.78221158010152,1254393.3552899756
13.410599672253994,5438.6353790686335
-41.7927359555881,-160534.04217617554
90.4312626161587,1634892.6323720654
37.55391470930931,117496.08832338924
36.46565116793164,107596.33243203952
38.400265303721454,125597.55611780634
97.70209960812889,2061453.6753218435
49.73037491671326,272418.4117417193
-29.749269941399376,-57847.00982590753
89.70462268709454,1595822.307845353
-98.83860744461856,-2127009.6299296054
-0.8388424293632681,5.268794612262251
6.9858763059429805,803.6187095581956
35.01884969127559,95316.34112063579
-29.004497303548277,-53607.5455739418
89.66723240657521,1593831.2820126277
-72.84812647326102,-851205.9554623138
81.78150362305252,1209487.2165875984
71.43039003891337,806201.3025529718
-10.012747970241165,-2201.0682023982968
-62.6313635391057,-540796.555791424
72.84302841238565,854936.2174373355
21.87200791572579,23339.357440160424
18.51940762679334,14207.789109779338
-96.78626409389368,-1997183.8970142966
-93.386332534231,-1793924.6190721951
-36.392271974949274,-105960.74690930167
-46.328095976006246,-218729.96734840432
-62.51518949690136,-537788.5241529816
-98.23297856031905,-2088131.4183757224
33.780181816741845,85577.213936654
24.23860094696171,31723.39000712203
75.95454561842473,969128.5545066557
11.487371089793939,3438.353441762811
61.89542964118081,524770.2878465003
-53.5746074607101,-338372.3197958917
-75.82027844604431,-959771.1294129144
-40.32113039415612,-144155.65198413198
95.59745961301186,1931173.0306537922
-62.87566594268574,-547150.9406674244
-35.34465504578101,-97061.18119079532
-35.67194673265122,-99785.95246206807
-44.69774009591483,-196424.8669269618
-27.486757696293424,-45617.81403203872
43.437364643361576,181657.44624248534
42.872864313052816,174680.39485196146
48.71548391589599,256102.110548419
56.34096873456264,395927.04712211865
-6.91601566242737,-724.1275319044511
-46.34628734459216,-218986.4123018571
-3.951227648544517,-132.2118735496063
-13.232656187330093,-5081.857242648416
-3.1740785288462092,-69.5789013729856
28.083953901862998,49258.3493597559
35.86666556971653,102391.20442525107
50.09240760795171,278405.2460317342
67.06576316049512,667389.9938830318
-23.010403750744942,-26753.302760459443
-56.22453637229439,-391148.9356747009
-60.79201636875575,-494504.9214667894
-57.88079908902499,-426769.8550534892
-0.99355781784638,4.453153045340493
88.96959682567348,1556950.0524767179
-47.46237885990814,-235206.0484392413
26.962062728626577,43605.913177858936
-75.7422349900587,-956806.1762715251
-21.9035457905848,-23070.957975405825
21.17978781538052,21202.353204385774
39.43447013402505,136001.40834461685
29.572892760014497,57488.67011160836
-25.346314426677424,-35761.56806967203
76.0767403584037,973805.2273991846
4.706353889349344,265.6452518639153
10.247321265764,2455.3698253108873
-61.77958113990605,-519016.8789516055
-32.63776686934668,-76409.45742707103
-26.914370411552937,-42826.307349181094
-24.25338262842503,-31326.720830770857
45.349507300882834,206676.78588881574
1.5394927934273284,21.29269104786913
66.14757415396318,640377.5016720506
62.60508292286616,543006.5190458185
67.9086696361419,692843.3168062699
26.297935994583582,40470.24329420051
39.212336522652095,133718.05496348275
-60.557399276928514,-488797.7747620666
-74.88033613098979,-924495.596112436
-61.099677221636625,-502056.9077682706
-36.8783760543826,-110267.48109042374
-57.920857081138145,-427656.70197248046
8.502113070335568,1419.442320317612
40.76233619427697,150175.52825658055
92.6809504427851,1759874.7536708957
51.623330338766834,304675.0239635412
76.9607218449342,1008114.1885150358
-44.5828301719122,-194910.58438648685
82.74336831472974,1252627.5173282092
33.705118747206285,85011.63897209734
3.538692264840961,123.75600508990055
4.743206891251489,266.76680623385516
23.5454658710879,29088.17041521229
7.537549941723128,997.7965405207053
76.98302243442043,1008995.0349837347
-45.889090164138715,-212566.116497129
-11.978387896857996,-3767.7598753035677
59.45822623556606,465253.8954749714
78.21182514591715,1058039.2851294377
-67.32660792024845,-671860.6376612234
-64.71251000116055,-596554.896317526
95.86935887508793,1947686.2097248256
11.1861803091778,3178.3103803951076
49.28884803461466,265239.6419407439
-15.573658244794757,-8287.486453604579
-79.73723443247707,-1116430.6375828
89.3873839743444,1578970.586543403
53.40414651193049,337257.4135789296
-97.43508352239137,-2037639.484255229
-49.997249403005824,-274973.0926755916
6.339405416676243,606.3672606184014
-30.38862174591182,-61663.96649587407
-32.58725149041524,-76054.28481921776
-91.8894403584824,-1708995.5363418276
55.474992302921294,377973.7658809051
-35.6535031904468,-99630.64869579487
63.98756511047287,579735.1921789187
-2.862684941596598,-50.53992491868883
73.67995062333205,884715.0588607881
97.58442507879928,2054020.5291366058
-58.90128274797208,-449756.6788453869
31.247025793685026,67781.24874539016
9.596872123786909,2020.6231173097751
81.35412886103268,1190637.6129792873
-29.109159302141748,-54191.79044371876
-56.30100616129867,-392746.78875773645
21.639238320947115,22602.52977138848
-86.65025375115347,-1432897.488291475
-96.07494685336057,-1953453.7145416439
-71.27183188402654,-797106.2011470953
67.24945253782275,672879.2690487104
-23.53287221601515,-28616.245509084598
94.70162378833274,1877425.1084582857
27.222420548568934,44876.32827777567
-55.90119174621293,-384430.8662506072
27.57220762126225,46623.06436396164
-19.500969131655424,-16273.742109016805
-10.573811781260602,-2593.349165326267
60.232731422844296,483650.68437325105
-75.64922090813846,-953282.0728439688
37.23293007974712,114512.00891271903
1.4412289500901352,24.041540377742464
-41.32149884081186,-155160.8255566342
24.049998871850747,30990.759533450695
-67.20421651418957,-668199.5143945444
38.144273058128675,123110.4853524519
56.13688692572737,391648.5105762316
-9.528288595229,-1899.8988193200496
-81.5704161573799,-1195257.1861859874
97.31976275105126,2037365.4999500115
-87.10965613704774,-1455820.5657782475
-17.90387811014149,-12592.809463955336
-98.67763370745224,-2116631.897541052
-27.25898155328872,-44494.88439784751
91.64515111983172,1701566.7190082083
83.9614488241292,1308721.9133406777
-26.707764818084968,-41846.65007071962
-79.5923345311655,-1110349.3452484456
-37.25970911250145,-113728.87616124182
87.17777502174505,1464827.7208710348
-68.23634827825617,-699478.196943334
-48.71459835850649,-254335.91068007718
-17.930106420614393,-12647.80854901728
-64.61400887615716,-593834.5665966738
-0.08389737632390393,8.061792623233716
-26.99314877070742,-43203.691574475764
-58.56084773163091,-441998.1296219788
-26.20277783141114,-39514.5104351684
-65.51038260861131,-618907.6303679179
-21.448776815719484,-21662.5054432778
-39.97466932763547,-140465.61028956744
-1.6955579342094182,-6.771580100703252
-59.403772029904545,-461372.42230995075
51.72866226684636,306540.4941163048
3.4157603481691012,112.1976570264663
-33.51885942659459,-82771.1744664376
91.0225555343527,1667146.140186871
14.74712018003575,7214.693894295415
27.252662867434523,45023.11176999283
75.20161280776202,940617.0071117135
-81.27479268297199,-1182302.275456468
-69.9078807623604,-752185.6128415299
-30.858602228499805,-64573.58025580054
13.516055292514466,5568.963760608007
7.426684513511091,957.6800810122623
-90.20984852110143,-1616942.4542541516
40.81457465540791,150754.95084704916
-91.49097558760823,-1686847.2247041715
-40.74487948856438,-148750.2553939954
-98.58937670272813,-2110955.894460343
-76.9889642761537,-1004862.1463671093
-66.29265382310606,-641361.2597356305
48.63707011808799,254870.42811401864
38.61646636409023,127729.64882008944
-15.523903588703902,-8207.158214486968
-73.90325482226021,-888754.8261028817
-54.36258655402031,-353531.68448462844
-77.33446920815013,-1018464.7235217368
14.65615178373534,7082.316828412313
-22.940837852683302,-26510.952992623377
-9.1693836607664,-1689.9381144085885
-41.03161668168145,-151918.30969851126
-1.0913736644140073,3.397989261646861
30.03517904022189,60216.46473102914
-69.81612874609016,-749224.2169499642
98.90376334774786,2138407.6901846053
40.07099422498757,142679.22844395877
-98.45905373670266,-2102591.340803156
18.878796179056565,15045.824071287578
-32.542403394472046,-75738.81641023367
-15.54295831263184,-8235.713555967648
56.3862007167875,396879.5995268558
-27.947165150545274,-47954.50829651951
-44.51821275523569,-194063.87720950413
99.7390036978712,2193005.7840001266
26.469430903085026,41264.51102689838
-4.676347071894682,-225.46739407337424
-8.154430322017319,-1185.9940617495267
68.42950240523987,708890.5568386295
-17.545388383977127,-11852.52183423891
61.59770842828226,517238.94612099347
79.92294136940771,1128947.9413483245
-66.91998321375428,-659750.5056170274
-59.47375419911975,-463006.922088003
-44.767299810993386,-197341.72828145023
27.831655593732023,47944.7919537824
-47.996992668527724,-243249.8243907709
51.973834578264416,310919.17984941613
-43.11773305111435,-176305.08778721248
